Gemeinde;Gemeindename;Wahlkreisnummer;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Ausgezaehlt abweichend Gebiet;Ausgezaehlt abweichend AGS;Ausbleibend;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Urnenwaehler mit Wahlschein in Urnenwahllokal;Briefwaehler mit Wahlschein in Urnenwahllokal;Stimmen ungueltige (C);Stimmen gueltige (D);D1;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D2;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D3;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D4;D4_1;D4_2;D4_3;D4_4;D4_5;D4_6;D4_7;D4_8;D4_9;D4_10;D4_11;D4_12;D4_13;D4_14;D5;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D6;D6_1;D6_2;D6_3;D6_4;D7;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D8;D8_1;D8_2;D9;D9_1;D9_2;D9_3;D9_4;D9_5;D9_6;D9_7;D9_8;D10;D10_1;D10_2;D10_3;D10_4;D10_5;D10_6;D10_7;D10_8;D11;D11_1;D11_2;D11_3;D11_4;D11_5;D12;D12_1;D12_2;D13;D13_1;Column 149
54;Potsdam, Stadt;5403;1205400000001504;STIMMBEZIRK;Eiche 04;1504;;;N;959;695;264;0;423;423;0;0;0;4;1252;268;34;121;26;2;31;4;9;8;1;11;9;0;7;5;227;45;43;12;17;10;5;40;13;9;3;12;5;9;4;118;18;35;3;11;23;3;1;3;6;2;1;2;10;;154;70;19;4;19;17;5;0;6;7;0;2;3;2;;106;38;6;12;6;6;10;4;4;3;2;4;4;6;1;116;78;38;;;38;7;11;7;1;3;1;4;0;0;1;0;0;1;2;29;26;3;17;12;2;3;;;;;;85;64;12;2;3;4;;;;12;8;2;2;;;82;42;40;;;
54;Potsdam, Stadt;5403;1205400000001701;STIMMBEZIRK;Golm 01;1701;;;N;856;638;218;0;453;452;1;1;0;5;1342;200;39;85;27;0;13;6;8;0;1;12;1;2;4;2;146;46;17;14;9;13;5;13;8;13;0;2;4;0;2;86;24;22;3;4;6;1;8;5;2;1;0;2;8;;301;147;11;5;59;14;13;0;9;27;1;3;4;8;;74;26;9;5;2;3;7;7;5;1;2;3;1;2;1;242;179;63;;;37;18;8;2;1;4;0;1;0;0;0;1;1;0;1;45;34;11;83;77;2;4;;;;;;81;47;23;6;3;2;;;;15;9;3;3;;;32;24;8;;;
54;Potsdam, Stadt;5403;1205400000003201;STIMMBEZIRK;Potsdam West 01;3201;;;N;1223;874;349;0;609;606;3;3;0;4;1806;262;96;67;30;1;11;16;8;4;2;4;4;3;16;0;310;98;63;22;19;18;9;28;6;11;5;14;2;11;4;259;67;90;11;15;16;4;8;8;18;7;3;3;9;;171;99;18;6;8;3;5;5;8;3;3;5;1;7;;387;74;33;45;35;23;26;12;37;12;18;13;11;19;29;135;101;34;;;34;11;8;2;3;5;1;2;1;0;0;1;0;0;0;76;52;24;20;10;2;8;;;;;;45;33;4;0;4;4;;;;5;3;0;2;;;102;66;36;;;
54;Potsdam, Stadt;5403;1205400000003203;STIMMBEZIRK;Potsdam West 03;3203;;;N;1336;854;482;0;594;582;12;12;0;5;1765;314;97;92;36;9;18;13;5;10;5;8;3;5;10;3;342;92;55;22;41;33;10;29;5;15;4;11;7;11;7;194;49;73;12;8;14;5;6;4;4;3;3;6;7;;214;99;28;6;21;14;9;2;12;11;2;3;1;6;;233;51;17;27;11;10;30;9;21;5;2;11;8;10;21;187;124;63;;;51;9;12;5;2;3;2;2;2;2;1;0;4;4;3;52;42;10;29;15;7;7;;;;;;67;35;7;9;7;9;;;;17;10;3;4;;;65;41;24;;;
54;Potsdam, Stadt;5403;1205400000003205;STIMMBEZIRK;Potsdam West 05;3205;;;N;1314;960;354;0;734;721;13;13;0;8;2178;518;222;95;81;10;24;21;20;5;4;1;5;3;17;10;356;110;65;25;31;29;10;33;2;13;6;12;15;4;1;203;39;80;5;12;12;5;1;10;7;1;0;21;10;;235;127;32;13;13;11;11;2;2;5;1;1;4;13;;279;57;22;33;24;8;17;16;50;7;6;12;8;10;9;259;194;65;;;69;20;13;4;6;7;1;1;0;1;1;5;4;1;5;72;56;16;33;20;9;4;;;;;;76;41;16;3;11;5;;;;15;10;2;3;;;63;37;26;;;
54;Potsdam, Stadt;5403;1205400000009025;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9025;9025;;;N;0;0;0;0;522;0;522;0;0;5;1550;323;49;79;55;6;49;14;18;7;6;9;4;8;17;2;299;57;39;18;46;38;2;28;11;11;6;15;12;13;3;152;23;46;13;14;17;0;11;7;4;4;4;4;5;;196;75;19;11;31;29;4;0;7;5;1;7;1;6;;112;25;8;26;7;0;16;7;6;2;0;8;0;6;1;87;62;25;;;61;21;19;6;2;5;3;0;0;0;2;0;1;1;1;37;29;8;33;15;2;16;;;;;;173;95;71;2;1;4;;;;14;9;3;2;;;63;32;31;;;
54;Potsdam, Stadt;5403;1205400000009026;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9026;9026;;;N;0;0;0;0;610;0;610;0;0;2;1823;265;46;70;39;8;21;9;21;10;4;13;6;3;11;4;347;95;61;15;30;34;3;37;6;25;5;11;9;10;6;151;20;53;3;11;11;0;4;13;7;6;1;6;16;;384;146;30;6;56;18;59;11;7;32;8;1;0;10;;140;41;9;13;7;8;17;4;6;6;3;13;1;7;5;155;110;45;;;64;11;23;5;3;8;1;1;0;3;1;0;1;4;3;48;37;11;104;85;4;15;;;;;;85;40;34;1;7;3;;;;25;6;1;18;;;55;33;22;;;
54;Potsdam, Stadt;5403;1205400000009027;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9027;9027;;;N;0;0;0;0;562;0;562;0;0;4;1670;347;101;93;59;0;17;13;8;8;4;12;1;5;22;4;317;74;50;12;45;34;8;28;4;13;14;8;8;16;3;170;35;67;4;3;4;4;0;15;15;8;5;4;6;;193;64;25;4;35;13;9;0;8;10;2;6;4;13;;245;47;21;25;12;29;23;15;17;6;11;20;5;10;4;110;77;33;;;57;14;9;1;2;8;0;7;1;1;1;0;2;5;6;31;22;9;40;23;6;11;;;;;;68;46;8;4;6;4;;;;19;9;6;4;;;73;51;22;;;
54;Potsdam, Stadt;5403;1205400000009028;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9028;9028;;;N;0;0;0;0;550;0;550;0;0;6;1628;357;101;109;39;3;25;20;7;3;9;12;2;8;12;7;325;79;74;23;24;31;7;29;3;14;2;15;11;9;4;140;21;57;8;8;6;0;5;6;8;10;1;3;7;;172;80;19;4;18;9;8;1;8;4;4;3;4;10;;309;38;26;35;44;11;37;18;22;10;12;14;3;26;13;97;63;34;;;37;10;5;3;0;1;2;1;0;5;2;0;3;0;5;37;23;14;21;11;4;6;;;;;;83;41;9;15;10;8;;;;12;6;3;3;;;38;23;15;;;
54;Potsdam, Stadt;5403;1205400000009030;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9030;9030;;;N;0;0;0;0;555;0;555;0;0;2;1655;401;101;95;61;8;33;25;13;3;6;4;6;23;19;4;290;71;58;29;37;24;6;19;3;15;3;6;3;13;3;199;26;82;10;13;8;2;17;12;9;5;2;8;5;;149;70;27;8;12;6;4;0;4;5;0;5;1;7;;313;58;21;40;39;16;31;19;30;9;10;15;15;3;7;115;83;32;;;26;4;4;2;1;8;2;0;0;1;1;0;1;2;0;33;23;10;25;17;4;4;;;;;;64;44;11;0;5;4;;;;10;6;2;2;;;30;19;11;;;
54;Potsdam, Stadt;5403;1205400000009031;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9031;9031;;;N;0;0;0;0;559;0;559;0;0;6;1658;316;94;55;76;8;19;18;5;6;1;5;3;15;9;2;289;69;60;12;31;33;6;18;4;18;3;5;17;11;2;254;50;90;21;10;7;1;7;9;32;3;6;4;14;;199;82;26;5;28;14;5;0;10;7;1;8;6;7;;239;39;8;44;19;8;34;13;22;9;2;21;2;8;10;107;64;43;;;33;8;11;1;1;0;0;0;1;0;1;0;3;0;7;51;42;9;22;10;3;9;;;;;;86;55;12;8;5;6;;;;13;7;5;1;;;49;30;19;;;
54;Potsdam, Stadt;5403;1205400000009032;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9032;9032;;;N;0;0;0;0;446;0;446;0;0;2;1328;302;98;70;39;2;21;19;5;6;2;2;6;3;25;4;259;58;40;12;14;46;4;24;6;10;4;12;7;20;2;117;16;67;3;8;4;1;3;4;4;1;0;3;3;;197;82;14;6;30;17;6;1;6;14;1;4;6;10;;144;36;16;16;14;1;17;5;6;5;6;6;4;6;6;61;39;22;;;73;18;7;1;2;10;2;3;0;14;1;1;1;8;5;27;22;5;30;19;7;4;;;;;;47;23;9;7;7;1;;;;21;14;4;3;;;50;35;15;;;
54;Potsdam, Stadt;5403;1205400000009034;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9034;9034;;;N;0;0;0;0;327;0;327;0;0;12;932;192;41;36;36;5;14;15;3;8;5;8;4;5;9;3;188;47;28;7;26;26;5;17;4;12;1;5;3;5;2;54;5;15;7;10;1;0;4;4;5;1;1;0;1;;190;92;23;5;22;28;1;1;0;5;5;4;1;3;;74;7;8;11;0;5;9;1;3;3;3;6;14;3;1;67;43;24;;;45;9;7;10;2;1;0;1;3;1;1;1;0;7;2;10;4;6;21;11;3;7;;;;;;45;24;7;2;4;8;;;;27;15;10;2;;;19;12;7;;;
54;Potsdam, Stadt;5404;1205400000004303;STIMMBEZIRK;Zentrum Ost und Nuthepark 03;4303;;;N;1372;1082;290;0;603;602;1;1;0;17;1738;452;185;73;31;16;26;38;11;15;7;7;12;18;6;7;193;70;33;11;17;5;8;6;4;12;5;0;14;8;0;137;38;31;25;8;10;8;6;5;2;4;;;;;160;37;38;27;8;9;14;5;7;15;;;;;;202;42;32;14;14;20;9;4;5;7;1;10;6;27;11;262;130;73;59;;76;28;11;0;2;1;6;4;1;1;3;0;0;0;19;64;64;;38;23;11;4;;;;;;66;37;6;15;4;4;;;;26;13;6;3;2;2;62;62;;;;
54;Potsdam, Stadt;5404;1205400000005201;STIMMBEZIRK;Klein Glienicke  Babelsberg Nord 01;5201;;;N;1022;734;288;0;531;528;3;3;0;5;1570;306;100;88;21;18;12;16;1;4;9;8;8;10;3;8;339;177;39;19;17;19;3;9;5;14;6;5;6;16;4;87;27;20;15;4;6;2;10;1;0;2;;;;;238;100;61;27;5;13;10;3;6;13;;;;;;155;32;35;8;34;7;6;9;7;1;3;6;2;3;2;113;47;24;42;;122;40;20;8;13;1;5;1;0;0;0;0;2;0;32;31;31;;23;6;17;0;;;;;;66;43;10;8;1;4;;;;22;15;3;3;0;1;68;68;;;;
54;Potsdam, Stadt;5404;1205400000005203;STIMMBEZIRK;Babelsberg Nord 03;5203;;;N;1288;858;430;0;645;642;3;3;0;6;1910;280;94;72;24;10;12;32;2;4;14;2;5;4;3;2;366;188;43;18;20;13;19;15;6;13;7;9;9;3;3;127;49;38;8;8;5;1;3;8;1;6;;;;;315;114;115;23;11;9;12;3;4;24;;;;;;241;69;77;17;22;6;20;3;3;8;3;4;4;2;3;179;72;40;67;;138;44;47;4;3;1;4;1;1;2;0;2;9;0;20;45;45;;58;14;42;2;;;;;;74;45;15;8;1;5;;;;36;21;9;4;0;2;51;51;;;;
54;Potsdam, Stadt;5404;1205400000005208;STIMMBEZIRK;Babelsberg Nord 08;5208;;;N;1182;886;296;0;711;711;0;0;0;11;2099;325;91;95;18;19;8;22;5;10;8;5;19;7;9;9;438;151;56;31;38;25;26;12;25;24;9;17;20;2;2;157;53;37;10;3;15;4;6;12;2;15;;;;;301;105;92;26;8;14;20;6;2;28;;;;;;334;70;117;17;32;8;16;7;13;17;3;10;3;11;10;188;84;50;54;;82;33;4;1;2;3;3;1;4;1;0;0;1;1;28;52;52;;45;20;21;4;;;;;;62;35;7;4;6;10;;;;52;33;7;9;1;2;63;63;;;;
54;Potsdam, Stadt;5404;1205400000005308;STIMMBEZIRK;Babelsberg Süd 08;5308;;;N;1257;936;321;0;735;731;4;4;0;13;2164;407;139;75;43;15;39;20;6;17;19;11;7;11;1;4;498;194;55;26;35;29;23;23;29;32;12;13;10;13;4;153;40;45;15;7;18;9;6;5;3;5;;;;;212;86;50;19;13;10;12;4;4;14;;;;;;400;94;129;35;37;13;33;8;4;11;1;5;5;15;10;181;84;46;51;;84;30;7;4;4;3;7;1;1;1;4;4;1;1;16;41;41;;28;13;11;4;;;;;;49;30;9;6;1;3;;;;30;15;8;3;2;2;81;81;;;;
54;Potsdam, Stadt;5404;1205400000005309;STIMMBEZIRK;Babelsberg Süd 09;5309;;;N;811;598;213;0;432;429;3;3;0;3;1285;264;119;43;13;9;18;19;5;6;8;5;6;4;5;4;263;88;33;16;13;17;20;13;10;20;6;8;14;4;1;119;32;51;9;2;4;5;8;2;2;4;;;;;131;32;56;12;4;5;7;0;6;9;;;;;;168;33;53;7;9;10;12;1;0;4;0;7;15;15;2;132;59;33;40;;57;22;8;4;3;2;2;0;2;0;0;0;3;3;8;36;36;;19;10;7;2;;;;;;23;5;5;3;7;3;;;;11;6;2;1;1;1;62;62;;;;
54;Potsdam, Stadt;5404;1205400000009036;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9036;9036;;;N;0;0;0;0;473;0;473;0;0;4;1393;340;93;49;28;22;24;57;5;6;14;10;12;11;1;8;196;52;20;11;17;15;15;6;7;28;2;8;7;4;4;187;45;37;22;10;10;9;9;25;3;17;;;;;165;43;44;16;8;11;17;1;0;25;;;;;;150;32;39;5;5;18;8;8;2;7;5;3;8;7;3;133;48;19;66;;58;9;15;9;0;0;7;3;2;1;0;0;3;2;7;17;17;;23;9;12;2;;;;;;68;31;4;20;9;4;;;;17;13;0;2;0;2;39;39;;;;
54;Potsdam, Stadt;5405;1205400000006301;STIMMBEZIRK;Schlaatz 01;6301;;;N;908;760;148;0;380;378;2;2;0;15;1082;216;56;48;23;11;28;3;5;3;9;13;6;9;2;0;77;21;8;11;12;2;3;1;2;4;1;7;3;1;1;160;61;24;9;10;19;2;11;5;1;0;6;12;;;126;42;21;17;15;1;4;12;4;0;10;;;;;80;22;10;9;3;13;4;0;3;1;3;8;0;0;4;280;116;47;46;71;14;5;0;4;0;2;0;1;0;1;0;0;0;1;0;42;42;;34;11;14;9;;;;;;51;17;6;8;11;9;;;;2;2;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000006303;STIMMBEZIRK;Schlaatz 03;6303;;;N;1045;896;149;0;406;404;2;2;0;14;1158;235;65;35;21;15;27;15;3;4;16;11;2;13;7;1;93;27;3;14;12;4;5;2;4;6;3;5;5;0;3;132;37;28;5;6;8;3;15;8;5;1;2;14;;;129;42;31;15;13;11;4;5;1;0;7;;;;;81;24;9;9;3;12;2;1;3;1;7;3;1;0;6;334;188;50;41;55;21;0;4;5;4;2;0;0;1;0;0;2;0;1;2;42;42;;33;12;15;6;;;;;;50;23;7;6;8;6;;;;8;8;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000006402;STIMMBEZIRK;Waldstadt I und Industriegelände 02;6402;;;N;995;821;174;0;421;419;2;2;0;9;1221;223;89;46;12;12;5;17;6;1;14;8;5;4;2;2;90;19;12;18;5;4;6;2;9;6;0;2;1;4;2;134;44;27;10;6;10;1;5;7;7;2;6;9;;;188;55;44;19;20;6;4;21;1;2;16;;;;;81;22;3;10;7;12;3;2;3;1;1;6;3;0;8;328;163;56;39;70;30;2;3;10;6;0;0;2;0;1;1;2;0;0;3;48;48;;30;11;12;7;;;;;;57;15;8;11;12;11;;;;12;12;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000006403;STIMMBEZIRK;Waldstadt I und Industriegelände 03;6403;;;N;1060;840;220;0;506;506;0;0;0;15;1456;317;95;87;23;18;6;17;6;4;21;9;8;11;3;9;89;19;8;9;14;6;3;10;2;2;2;5;3;2;4;183;51;41;14;9;12;4;10;7;2;14;8;11;;;215;61;59;24;19;5;10;13;6;2;16;;;;;88;16;9;0;5;25;3;2;4;0;3;6;2;2;11;348;176;53;37;82;30;4;7;3;2;3;0;1;1;2;2;1;1;0;3;36;36;;57;26;22;9;;;;;;92;25;10;11;19;27;;;;1;1;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000006503;STIMMBEZIRK;Waldstadt II 03;6503;;;N;1129;907;222;0;470;468;2;2;0;12;1350;189;56;35;13;14;3;17;6;6;17;8;5;4;2;3;87;29;7;12;6;4;1;1;3;6;3;7;2;1;5;148;38;21;10;11;18;1;18;5;10;4;2;10;;;179;49;45;20;11;3;15;12;5;5;14;;;;;88;24;9;1;6;17;2;6;2;1;5;2;1;4;8;412;195;85;57;75;34;5;7;6;3;2;0;1;0;0;3;1;0;4;2;61;61;;28;12;12;4;;;;;;119;47;12;17;18;25;;;;5;5;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000006504;STIMMBEZIRK;Waldstadt II 04;6504;;;N;1158;961;197;0;445;445;0;0;0;11;1285;263;96;51;19;16;13;9;5;3;15;11;7;10;6;2;131;31;8;19;14;3;10;2;2;13;1;12;5;3;8;168;47;31;7;6;17;5;12;9;10;4;6;14;;;123;44;28;17;9;1;2;10;0;1;11;;;;;64;18;7;2;3;12;0;1;5;2;8;2;1;0;3;297;166;48;35;48;27;3;6;1;2;7;0;1;2;0;1;0;0;4;0;66;66;;26;5;19;2;;;;;;111;63;5;20;9;14;;;;9;9;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000009045;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9045;9045;;;N;0;0;0;0;281;0;281;0;0;2;835;141;43;21;5;10;8;5;5;5;10;0;14;8;4;3;178;39;21;25;9;11;3;11;11;24;1;7;6;4;6;75;31;7;2;2;8;1;8;4;3;1;0;8;;;116;33;17;17;12;0;1;24;0;2;10;;;;;140;22;8;5;4;20;2;2;6;6;6;10;15;10;24;72;34;13;4;21;38;6;5;12;1;4;1;3;2;2;0;1;0;0;1;26;26;;21;6;11;4;;;;;;18;7;0;2;6;3;;;;10;10;;;;;;;;;;
54;Potsdam, Stadt;5405;1205400000009048;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9048;9048;;;N;0;0;0;0;396;0;396;0;0;2;1178;217;44;33;15;22;28;8;8;5;12;6;18;13;4;1;167;42;17;26;20;14;5;1;9;6;1;15;6;1;4;177;52;32;16;5;11;6;12;10;11;1;2;19;;;130;32;17;33;16;3;2;12;3;2;10;;;;;121;28;11;1;1;25;5;6;9;5;7;6;4;1;12;194;74;36;35;49;17;3;3;5;2;0;0;1;0;0;1;1;0;1;0;39;39;;37;9;19;9;;;;;;64;12;10;13;15;14;;;;15;15;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007103;STIMMBEZIRK;Stern 03;7103;;;N;1130;907;223;0;553;553;0;0;0;9;1610;314;180;21;15;11;13;24;11;9;6;5;7;12;;;106;25;31;4;1;8;7;8;4;0;1;4;12;1;;148;52;40;14;15;9;8;6;1;3;;;;;;225;103;37;59;8;18;;;;;;;;;;75;13;12;10;9;1;2;12;1;5;1;6;2;1;0;324;136;126;33;29;54;20;6;3;4;1;2;3;3;0;0;0;3;4;5;34;34;;36;25;11;;;;;;;294;256;7;1;6;6;6;12;0;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007108;STIMMBEZIRK;Stern 08;7108;;;N;793;665;128;0;322;318;4;4;0;10;930;183;94;11;10;12;2;16;9;2;6;6;7;8;;;60;18;15;2;1;1;5;7;2;1;0;1;7;0;;49;12;16;6;5;4;0;1;4;1;;;;;;95;47;19;14;4;11;;;;;;;;;;31;6;4;6;3;1;1;1;0;1;0;6;0;1;1;267;130;92;22;23;17;6;3;1;1;0;1;1;0;0;0;0;0;1;3;27;27;;18;14;4;;;;;;;183;146;6;5;11;2;10;1;2;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007110;STIMMBEZIRK;Stern 10;7110;;;N;888;759;129;0;325;324;1;1;0;12;926;149;92;12;5;6;5;6;0;7;2;2;9;3;;;30;5;5;2;0;2;4;4;3;0;1;3;1;0;;94;28;27;13;4;2;5;10;3;2;;;;;;99;54;14;18;5;8;;;;;;;;;;58;10;8;7;9;0;5;3;0;8;6;0;0;2;0;239;109;70;44;16;40;10;5;3;4;1;3;1;7;0;3;0;2;0;1;46;46;;32;22;10;;;;;;;139;99;11;4;6;7;9;0;3;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007112;STIMMBEZIRK;Stern 12;7112;;;N;940;783;157;0;324;324;0;0;0;10;932;189;106;14;3;13;8;12;9;4;5;3;7;5;;;39;7;5;2;0;8;3;5;2;1;0;1;3;2;;87;26;24;7;10;6;3;6;4;1;;;;;;125;52;21;29;10;13;;;;;;;;;;57;9;9;8;7;0;4;2;4;3;0;4;4;1;2;261;86;87;35;53;29;14;3;0;5;0;1;2;0;0;0;0;1;0;3;31;31;;17;11;6;;;;;;;97;77;7;2;5;1;3;1;1;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007202;STIMMBEZIRK;Drewitz 02;7202;;;N;1150;987;163;0;465;461;4;4;0;17;1336;273;141;38;32;15;0;13;5;4;1;5;14;5;;;97;16;21;9;1;6;9;9;4;0;1;7;11;3;;135;39;36;7;25;10;4;6;3;5;;;;;;188;69;28;44;14;33;;;;;;;;;;87;34;5;10;6;5;1;8;0;5;3;4;2;2;2;277;109;105;29;34;26;10;0;0;2;3;2;1;4;1;0;0;1;1;1;66;66;;42;35;7;;;;;;;145;97;15;11;9;3;5;5;0;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000007301;STIMMBEZIRK;Kirchsteigfeld 01;7301;;;N;1014;799;215;0;453;449;4;4;0;16;1293;252;149;20;13;21;9;8;11;7;3;4;7;0;;;91;28;15;8;2;4;3;11;2;1;1;3;13;0;;94;39;37;6;1;1;0;3;3;4;;;;;;168;75;36;38;8;11;;;;;;;;;;60;8;10;9;4;1;2;9;2;4;2;4;4;1;0;293;123;94;41;35;75;24;24;4;5;2;2;0;3;1;5;0;0;2;3;50;50;;47;30;17;;;;;;;163;104;16;20;10;6;3;1;3;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000009055;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9055;9055;;;N;0;0;0;0;452;0;452;0;0;2;1341;254;119;19;6;19;11;28;5;20;2;3;12;10;;;162;31;49;7;11;11;2;24;6;0;0;7;14;0;;91;38;27;7;12;3;0;0;1;3;;;;;;181;68;34;61;6;12;;;;;;;;;;88;25;7;10;10;3;1;9;3;10;0;2;3;1;4;136;51;60;13;12;67;30;6;4;6;5;5;0;1;1;2;1;0;0;6;37;37;;26;22;4;;;;;;;299;242;17;10;4;2;16;6;2;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000009060;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9060;9060;;;N;0;0;0;0;364;0;364;0;0;4;1079;208;125;22;9;16;7;9;2;2;1;5;6;4;;;77;23;22;0;3;4;1;4;5;1;1;6;7;0;;88;38;17;6;5;13;2;3;0;4;;;;;;191;53;29;74;18;17;;;;;;;;;;63;16;7;12;2;3;5;4;4;2;0;3;3;1;1;187;79;69;24;15;46;13;6;7;4;4;7;2;0;1;1;0;0;1;0;38;38;;43;21;22;;;;;;;138;103;6;17;3;2;5;2;0;;;;;;;;;;;;
54;Potsdam, Stadt;5406;1205400000009061;BRIEFWAHLBEZIRK;Potsdam Briefwahlbezirk 9061;9061;;;N;0;0;0;0;365;0;365;0;0;9;1067;190;83;30;11;12;4;10;3;7;1;4;21;4;;;92;28;18;3;4;2;4;6;3;1;2;5;15;1;;125;41;42;9;11;15;2;3;2;0;;;;;;119;50;15;28;10;16;;;;;;;;;;67;12;11;11;2;0;8;8;0;3;5;3;2;1;1;179;67;69;11;32;30;7;3;0;2;2;5;0;4;0;3;0;0;2;2;42;42;;46;32;14;;;;;;;177;147;5;5;7;1;4;7;1;;;;;;;;;;;;
